customer_id,city,province,district,subdistrict,latitude,longitude,customer_segment,product_category,first_transaction_date,last_transaction_date,total_transaction,transaction_frequency,total_value,avg_transaction_value,recency_days,customer_status,churn_risk_flag,nearest_branch_id,distance_to_nearest_branch_km,estimated_travel_time_min,h3_index,data_source,created_at
CUST_000730,Jakarta,DKI Jakarta,Pasar Minggu,Pejaten Timur,-6.271538,106.84489,At Risk,Motor Matic,2024-01-13,2026-03-28,3,1.21,67395352.0,22921288.0,102,Risk,1,BR_JKT_06,3.34,14.5,H3_JKT_025,Internal dummy,2026-07-08 00:00:00
CUST_000731,Jakarta,DKI Jakarta,Kelapa Gading,Kelapa Gading Barat,-6.167934,106.885014,Regular,Motor Matic,2023-08-11,2026-06-10,3,1.03,95014119.0,30780860.0,28,Active,0,BR_JKT_02,0.53,3.9,H3_JKT_010,Internal dummy,2026-07-08 00:00:00
CUST_000732,Jakarta,DKI Jakarta,Cengkareng,Duri Kosambi,-6.153039,106.753751,Inactive,Sparepart,2024-01-14,2025-10-15,2,0.81,2072158.0,1199059.0,266,Inactive,1,BR_JKT_01,9.46,35.6,H3_JKT_019,Internal dummy,2026-07-08 00:00:00
CUST_000733,Jakarta,DKI Jakarta,Cengkareng,Duri Kosambi,-6.139934,106.750564,Regular,Motor Cub,2025-06-13,2026-05-08,4,3.74,71281356.0,16880079.0,61,Active,0,BR_JKT_01,10.73,37.7,H3_JKT_019,Internal dummy,2026-07-08 00:00:00
CUST_000734,Jakarta,DKI Jakarta,Menteng,Cikini,-6.214178,106.836425,Regular,After Sales Service,2024-05-20,2026-05-14,1,0.47,775106.0,762745.0,55,Active,0,BR_JKT_01,2.16,11.6,H3_JKT_012,Internal dummy,2026-07-08 00:00:00
CUST_000735,Jakarta,DKI Jakarta,Kebayoran Baru,Gandaria Utara,-6.252702,106.789041,At Risk,Motor Matic,2024-01-14,2026-02-02,6,2.42,192837180.0,28114758.0,156,Risk,1,BR_JKT_04,2.07,11.2,H3_JKT_009,Internal dummy,2026-07-08 00:00:00
CUST_000736,Jakarta,DKI Jakarta,Cilandak,Cilandak Barat,-6.294738,106.816344,Loyal,Sparepart,2025-07-05,2026-05-04,1,0.99,1254092.0,1228006.0,65,Active,0,BR_JKT_06,2.31,10.5,H3_JKT_027,Internal dummy,2026-07-08 00:00:00
CUST_000737,Jakarta,DKI Jakarta,Kelapa Gading,Kelapa Gading Timur,-6.16461,106.897363,At Risk,Motor Matic,2024-09-08,2026-02-20,1,0.55,24114805.0,21782740.0,138,Risk,1,BR_JKT_02,1.74,14.0,H3_JKT_026,Internal dummy,2026-07-08 00:00:00
CUST_000738,Jakarta,DKI Jakarta,Menteng,Menteng,-6.208989,106.810028,Loyal,Motor Sport,2026-01-18,2026-05-27,6,12.81,232836159.0,38034939.0,42,Active,0,BR_JKT_01,0.81,9.5,H3_JKT_005,Internal dummy,2026-07-08 00:00:00
CUST_000739,Jakarta,DKI Jakarta,Kebayoran Baru,Gandaria Utara,-6.255465,106.79623,Regular,After Sales Service,2023-06-20,2026-05-19,7,2.29,8086971.0,1133486.0,50,Active,0,BR_JKT_04,1.57,11.9,H3_JKT_009,Internal dummy,2026-07-08 00:00:00
CUST_000740,Jakarta,DKI Jakarta,Pasar Minggu,Ragunan,-6.26918,106.815075,At Risk,After Sales Service,2024-01-03,2026-03-23,4,1.59,5358793.0,1184029.0,107,Risk,1,BR_JKT_03,2.48,9.8,H3_JKT_022,Internal dummy,2026-07-08 00:00:00
CUST_000741,Jakarta,DKI Jakarta,Cilandak,Cilandak Barat,-6.307913,106.804167,At Risk,Motor Matic,2022-10-24,2026-01-08,2,0.54,56519075.0,31381419.0,181,Risk,1,BR_JKT_03,3.39,18.1,H3_JKT_029,Internal dummy,2026-07-08 00:00:00
CUST_000742,Jakarta,DKI Jakarta,Cengkareng,Duri Kosambi,-6.144098,106.746904,New,Motor Matic,2023-06-08,2026-07-06,2,0.65,40581072.0,22198246.0,2,Active,0,BR_JKT_01,10.69,32.4,H3_JKT_019,Internal dummy,2026-07-08 00:00:00
CUST_000743,Jakarta,DKI Jakarta,Pasar Minggu,Ragunan,-6.280458,106.859109,Regular,Motor Sport,2025-04-30,2026-06-26,5,4.21,184349030.0,32096128.0,12,Active,0,BR_JKT_06,3.35,17.5,H3_JKT_002,Internal dummy,2026-07-08 00:00:00
CUST_000744,Jakarta,DKI Jakarta,Duren Sawit,Pondok Kelapa,-6.232725,106.911825,Inactive,After Sales Service,2024-07-10,2025-06-26,5,2.51,3982264.0,686475.0,377,Inactive,1,BR_JKT_05,0.91,8.0,H3_JKT_015,Internal dummy,2026-07-08 00:00:00
CUST_000745,Jakarta,DKI Jakarta,Menteng,Gondangdia,-6.2042,106.819008,New,Motor Matic,2023-09-11,2026-04-28,7,2.48,165866560.0,25314668.0,71,Active,0,BR_JKT_01,0.67,9.7,H3_JKT_028,Internal dummy,2026-07-08 00:00:00
CUST_000746,Jakarta,DKI Jakarta,Pasar Minggu,Jati Padang,-6.297321,106.826798,Loyal,Motor Matic,2025-05-17,2026-07-04,3,2.63,121202678.0,33283085.0,4,Active,0,BR_JKT_06,1.12,9.2,H3_JKT_007,Internal dummy,2026-07-08 00:00:00
CUST_000747,Jakarta,DKI Jakarta,Kelapa Gading,Kelapa Gading Timur,-6.155015,106.916803,Loyal,Motor Matic,2024-06-13,2026-04-24,4,1.93,91862456.0,20665021.0,75,Active,0,BR_JKT_02,4.14,14.4,H3_JKT_006,Internal dummy,2026-07-08 00:00:00
CUST_000748,Jakarta,DKI Jakarta,Kembangan,Joglo,-6.211396,106.714515,Loyal,Motor Sport,2025-07-23,2026-05-29,3,3.13,131362569.0,38247523.0,40,Active,0,BR_JKT_04,10.84,28.4,H3_JKT_018,Internal dummy,2026-07-08 00:00:00
CUST_000749,Jakarta,DKI Jakarta,Pasar Minggu,Pejaten Timur,-6.272616,106.856947,New,After Sales Service,2023-01-09,2026-06-04,5,1.43,4201846.0,911281.0,34,Active,0,BR_JKT_06,3.83,20.0,H3_JKT_025,Internal dummy,2026-07-08 00:00:00
CUST_000750,Jakarta,DKI Jakarta,Cilandak,Cilandak Barat,-6.300945,106.81164,Loyal,Motor Matic,2024-06-21,2026-06-29,4,1.95,134518825.0,32417162.0,9,Active,0,BR_JKT_06,2.74,13.7,H3_JKT_027,Internal dummy,2026-07-08 00:00:00
CUST_000751,Jakarta,DKI Jakarta,Menteng,Menteng,-6.213764,106.812416,New,After Sales Service,2023-03-29,2026-04-24,4,1.22,3345604.0,940386.0,75,Active,0,BR_JKT_01,0.68,6.8,H3_JKT_005,Internal dummy,2026-07-08 00:00:00
CUST_000752,Jakarta,DKI Jakarta,Pasar Minggu,Pejaten Timur,-6.295371,106.860084,Loyal,Motor Sport,2023-03-25,2026-07-02,2,0.61,93113899.0,41405824.0,6,Active,0,BR_JKT_06,2.67,13.8,H3_JKT_024,Internal dummy,2026-07-08 00:00:00
CUST_000753,Jakarta,DKI Jakarta,Cilandak,Cilandak Barat,-6.300054,106.8169,At Risk,Motor Matic,2023-10-07,2026-01-06,1,0.36,32395587.0,26559833.0,183,Risk,1,BR_JKT_06,2.16,14.5,H3_JKT_027,Internal dummy,2026-07-08 00:00:00
CUST_000754,Jakarta,DKI Jakarta,Pasar Minggu,Pejaten Timur,-6.301601,106.856891,Loyal,After Sales Service,2024-01-27,2026-05-30,3,1.23,3595557.0,1005406.0,39,Active,0,BR_JKT_06,2.26,9.0,H3_JKT_024,Internal dummy,2026-07-08 00:00:00
CUST_000755,Jakarta,DKI Jakarta,Cilandak,Cilandak Barat,-6.277093,106.792723,New,After Sales Service,2025-08-17,2026-04-25,5,5.62,5527865.0,968182.0,74,Active,0,BR_JKT_03,0.31,5.6,H3_JKT_003,Internal dummy,2026-07-08 00:00:00
CUST_000756,Jakarta,DKI Jakarta,Pasar Minggu,Ragunan,-6.282678,106.853062,Loyal,Sparepart,2025-01-26,2026-05-03,6,4.15,6628341.0,885996.0,66,Active,0,BR_JKT_06,2.7,18.2,H3_JKT_002,Internal dummy,2026-07-08 00:00:00
CUST_000757,Jakarta,DKI Jakarta,Duren Sawit,Pondok Kelapa,-6.225057,106.916915,Loyal,After Sales Service,2025-04-12,2026-04-17,5,4.04,6911809.0,1120187.0,82,Active,0,BR_JKT_05,0.36,9.1,H3_JKT_015,Internal dummy,2026-07-08 00:00:00
CUST_000758,Jakarta,DKI Jakarta,Menteng,Menteng,-6.202471,106.817629,At Risk,Motor Cub,2025-06-08,2026-03-25,4,3.7,76983072.0,15836044.0,105,Risk,1,BR_JKT_01,0.84,10.4,H3_JKT_005,Internal dummy,2026-07-08 00:00:00
CUST_000759,Jakarta,DKI Jakarta,Pasar Minggu,Ragunan,-6.280336,106.857843,At Risk,After Sales Service,2023-06-20,2026-01-31,3,0.98,2376924.0,916165.0,158,Risk,1,BR_JKT_06,3.25,14.3,H3_JKT_002,Internal dummy,2026-07-08 00:00:00
CUST_000760,Jakarta,DKI Jakarta,Kelapa Gading,Kelapa Gading Barat,-6.174848,106.874035,Regular,Motor Matic,2023-03-14,2026-04-13,3,0.9,87317274.0,30229761.0,86,Active,0,BR_JKT_02,1.11,8.6,H3_JKT_010,Internal dummy,2026-07-08 00:00:00
CUST_000761,Jakarta,DKI Jakarta,Pasar Minggu,Pejaten Timur,-6.300502,106.850632,New,Motor Matic,2023-01-01,2026-05-25,1,0.28,20363066.0,22587407.0,44,Active,0,BR_JKT_06,1.57,10.4,H3_JKT_024,Internal dummy,2026-07-08 00:00:00
CUST_000762,Jakarta,DKI Jakarta,Menteng,Cikini,-6.211565,106.815389,At Risk,After Sales Service,2025-06-10,2025-12-22,6,5.57,4708928.0,922782.0,198,Risk,1,BR_JKT_01,0.27,8.3,H3_JKT_021,Internal dummy,2026-07-08 00:00:00
CUST_000763,Jakarta,DKI Jakarta,Kembangan,Joglo,-6.221473,106.718587,Regular,Motor Matic,2025-01-23,2026-07-05,5,3.44,123116749.0,24781794.0,3,Active,0,BR_JKT_04,10.07,37.5,H3_JKT_018,Internal dummy,2026-07-08 00:00:00
CUST_000764,Jakarta,DKI Jakarta,Kelapa Gading,Kelapa Gading Barat,-6.174055,106.883237,New,Motor Matic,2025-06-14,2026-06-28,3,2.81,124070828.0,33841600.0,10,Active,0,BR_JKT_02,0.18,5.4,H3_JKT_010,Internal dummy,2026-07-08 00:00:00
CUST_000765,Jakarta,DKI Jakarta,Kelapa Gading,Kelapa Gading Timur,-6.15821,106.919213,Regular,Motor Cub,2023-08-29,2026-04-22,3,1.05,56422113.0,21895714.0,77,Active,0,BR_JKT_02,4.23,17.8,H3_JKT_006,Internal dummy,2026-07-08 00:00:00
CUST_000766,Jakarta,DKI Jakarta,Kebayoran Baru,Gandaria Utara,-6.265678,106.785221,New,After Sales Service,2025-05-16,2026-06-04,1,0.87,961459.0,868671.0,34,Active,0,BR_JKT_03,1.81,14.0,H3_JKT_009,Internal dummy,2026-07-08 00:00:00
CUST_000767,Jakarta,DKI Jakarta,Kebayoran Baru,Gandaria Utara,-6.254293,106.793228,New,Motor Cub,2023-01-18,2026-05-17,6,1.73,129319014.0,22144340.0,52,Active,0,BR_JKT_04,1.74,12.6,H3_JKT_009,Internal dummy,2026-07-08 00:00:00
CUST_000768,Jakarta,DKI Jakarta,Menteng,Cikini,-6.203891,106.827621,New,Motor Cub,2024-11-18,2026-06-15,4,2.45,75117128.0,15851400.0,23,Active,0,BR_JKT_01,1.33,10.0,H3_JKT_021,Internal dummy,2026-07-08 00:00:00
CUST_000769,Jakarta,DKI Jakarta,Menteng,Menteng,-6.211471,106.809228,At Risk,Sparepart,2025-03-28,2026-02-02,2,1.56,2569907.0,1199168.0,156,Risk,1,BR_JKT_01,0.91,8.7,H3_JKT_005,Internal dummy,2026-07-08 00:00:00
CUST_000770,Jakarta,DKI Jakarta,Pasar Minggu,Pejaten Timur,-6.297675,106.858646,Loyal,After Sales Service,2025-08-13,2026-04-29,5,5.55,4392754.0,853704.0,70,Active,0,BR_JKT_06,2.47,11.5,H3_JKT_024,Internal dummy,2026-07-08 00:00:00
CUST_000771,Jakarta,DKI Jakarta,Pasar Minggu,Ragunan,-6.271339,106.815172,Regular,Motor Cub,2023-12-29,2026-06-12,3,1.19,44535566.0,16833512.0,26,Active,0,BR_JKT_03,2.4,18.8,H3_JKT_022,Internal dummy,2026-07-08 00:00:00
CUST_000772,Jakarta,DKI Jakarta,Duren Sawit,Duren Sawit,-6.22181,106.912354,Loyal,Motor Matic,2025-02-09,2026-05-17,4,2.84,99805936.0,27042099.0,52,Active,0,BR_JKT_05,0.36,7.2,H3_JKT_011,Internal dummy,2026-07-08 00:00:00
CUST_000773,Jakarta,DKI Jakarta,Duren Sawit,Duren Sawit,-6.227056,106.91804,Loyal,After Sales Service,2023-03-13,2026-07-04,5,1.5,4956640.0,1065777.0,4,Active,0,BR_JKT_05,0.54,10.2,H3_JKT_011,Internal dummy,2026-07-08 00:00:00
CUST_000774,Jakarta,DKI Jakarta,Menteng,Gondangdia,-6.197231,106.818221,Regular,Motor Matic,2025-05-19,2026-05-18,5,4.4,144999463.0,27362355.0,51,Active,0,BR_JKT_01,1.43,10.9,H3_JKT_028,Internal dummy,2026-07-08 00:00:00
CUST_000775,Jakarta,DKI Jakarta,Duren Sawit,Pondok Kelapa,-6.211012,106.920837,Loyal,Motor Matic,2024-05-08,2026-05-14,4,1.85,81740804.0,19863673.0,55,Active,0,BR_JKT_05,1.72,10.7,H3_JKT_015,Internal dummy,2026-07-08 00:00:00
CUST_000776,Jakarta,DKI Jakarta,Menteng,Gondangdia,-6.198057,106.828698,Regular,Motor Matic,2023-03-05,2026-06-07,5,1.49,169700104.0,29438444.0,31,Active,0,BR_JKT_01,1.83,11.3,H3_JKT_028,Internal dummy,2026-07-08 00:00:00
CUST_000777,Jakarta,DKI Jakarta,Kebayoran Baru,Gandaria Utara,-6.25089,106.790971,Inactive,After Sales Service,2023-11-29,2025-11-06,2,0.77,1588252.0,676928.0,244,Inactive,1,BR_JKT_04,1.8,14.6,H3_JKT_009,Internal dummy,2026-07-08 00:00:00
CUST_000778,Jakarta,DKI Jakarta,Pasar Minggu,Pejaten Timur,-6.271249,106.850619,Regular,Motor Matic,2025-10-24,2026-05-05,3,4.26,92549919.0,27445074.0,64,Active,0,BR_JKT_06,3.6,13.6,H3_JKT_025,Internal dummy,2026-07-08 00:00:00
CUST_000779,Jakarta,DKI Jakarta,Kembangan,Meruya Utara,-6.217836,106.746793,Loyal,Motor Cub,2023-08-07,2026-06-25,4,1.37,64633965.0,17129393.0,13,Active,0,BR_JKT_04,7.27,31.1,H3_JKT_017,Internal dummy,2026-07-08 00:00:00
CUST_000780,Jakarta,DKI Jakarta,Pasar Minggu,Jati Padang,-6.294333,106.831303,At Risk,After Sales Service,2024-04-10,2026-01-22,1,0.45,1382542.0,1107568.0,167,Risk,1,BR_JKT_06,0.88,4.7,H3_JKT_007,Internal dummy,2026-07-08 00:00:00
CUST_000781,Jakarta,DKI Jakarta,Pasar Minggu,Ragunan,-6.275979,106.814873,Loyal,After Sales Service,2024-12-02,2026-04-14,2,1.25,1318350.0,717578.0,85,Active,0,BR_JKT_03,2.24,11.2,H3_JKT_022,Internal dummy,2026-07-08 00:00:00
CUST_000782,Jakarta,DKI Jakarta,Kelapa Gading,Kelapa Gading Timur,-6.157737,106.913454,At Risk,Motor Matic,2024-06-06,2026-01-18,1,0.48,40282431.0,32894221.0,171,Risk,1,BR_JKT_02,3.67,16.5,H3_JKT_006,Internal dummy,2026-07-08 00:00:00
CUST_000783,Jakarta,DKI Jakarta,Duren Sawit,Klender,-6.212809,106.903518,Regular,Motor Matic,2023-08-18,2026-04-22,7,2.42,150988196.0,25111309.0,77,Active,0,BR_JKT_05,1.74,10.1,H3_JKT_008,Internal dummy,2026-07-08 00:00:00
CUST_000784,Jakarta,DKI Jakarta,Kembangan,Joglo,-6.222671,106.710486,New,Sparepart,2024-02-02,2026-06-28,7,2.88,3111284.0,490965.0,10,Active,0,BR_JKT_04,10.9,32.2,H3_JKT_018,Internal dummy,2026-07-08 00:00:00
CUST_000785,Jakarta,DKI Jakarta,Cilandak,Cilandak Barat,-6.29707,106.818566,Inactive,Sparepart,2022-07-05,2025-02-20,4,1.0,2909886.0,831695.0,503,Inactive,1,BR_JKT_06,2.01,14.7,H3_JKT_027,Internal dummy,2026-07-08 00:00:00
CUST_000786,Jakarta,DKI Jakarta,Kebayoran Baru,Gandaria Utara,-6.252691,106.802428,At Risk,Motor Cub,2024-12-25,2026-03-16,5,3.26,85326110.0,15681024.0,114,Risk,1,BR_JKT_04,0.9,10.7,H3_JKT_013,Internal dummy,2026-07-08 00:00:00
CUST_000787,Jakarta,DKI Jakarta,Kembangan,Meruya Utara,-6.206593,106.749493,At Risk,Motor Cub,2024-05-20,2026-01-23,3,1.41,60700904.0,22230493.0,166,Risk,1,BR_JKT_01,7.5,23.8,H3_JKT_004,Internal dummy,2026-07-08 00:00:00
CUST_000788,Jakarta,DKI Jakarta,Cilandak,Cilandak Barat,-6.31666,106.798635,At Risk,Motor Matic,2024-08-03,2026-04-02,1,0.52,26878637.0,23674260.0,97,Risk,1,BR_JKT_03,4.22,22.7,H3_JKT_029,Internal dummy,2026-07-08 00:00:00
CUST_000789,Jakarta,DKI Jakarta,Pasar Minggu,Pejaten Timur,-6.301661,106.858335,Regular,After Sales Service,2025-03-02,2026-04-28,1,0.74,686765.0,730872.0,71,Active,0,BR_JKT_06,2.42,10.9,H3_JKT_024,Internal dummy,2026-07-08 00:00:00
CUST_000790,Jakarta,DKI Jakarta,Pasar Minggu,Pejaten Timur,-6.297399,106.848591,At Risk,Motor Matic,2023-08-22,2026-01-13,3,1.04,101994920.0,28239978.0,176,Risk,1,BR_JKT_06,1.38,10.7,H3_JKT_024,Internal dummy,2026-07-08 00:00:00
CUST_000791,Jakarta,DKI Jakarta,Kebayoran Baru,Gandaria Utara,-6.257712,106.788087,New,Motor Matic,2023-11-08,2026-06-04,6,2.25,97615073.0,19036159.0,34,Active,0,BR_JKT_04,2.43,9.5,H3_JKT_009,Internal dummy,2026-07-08 00:00:00
CUST_000792,Jakarta,DKI Jakarta,Menteng,Menteng,-6.203428,106.816024,At Risk,Motor Matic,2023-07-16,2025-12-24,2,0.67,45477910.0,26747390.0,196,Risk,1,BR_JKT_01,0.75,11.3,H3_JKT_005,Internal dummy,2026-07-08 00:00:00
CUST_000793,Jakarta,DKI Jakarta,Pasar Minggu,Pejaten Timur,-6.298381,106.860915,At Risk,Motor Matic,2025-10-17,2026-03-10,3,4.15,95981684.0,25672378.0,120,Risk,1,BR_JKT_06,2.71,12.2,H3_JKT_024,Internal dummy,2026-07-08 00:00:00
CUST_000794,Jakarta,DKI Jakarta,Kembangan,Joglo,-6.218738,106.706523,Loyal,After Sales Service,2025-08-12,2026-05-30,5,5.53,5383348.0,944523.0,39,Active,0,BR_JKT_04,11.43,44.1,H3_JKT_018,Internal dummy,2026-07-08 00:00:00
CUST_000795,Jakarta,DKI Jakarta,Kembangan,Joglo,-6.210608,106.697163,Inactive,Motor Cub,2024-08-07,2025-05-15,2,1.04,27745243.0,15003395.0,419,Inactive,1,BR_JKT_04,12.68,52.9,H3_JKT_018,Internal dummy,2026-07-08 00:00:00
CUST_000796,Jakarta,DKI Jakarta,Kelapa Gading,Kelapa Gading Barat,-6.168537,106.875936,At Risk,Sparepart,2025-09-27,2026-01-09,2,2.57,1411064.0,572458.0,180,Risk,1,BR_JKT_02,0.98,8.4,H3_JKT_010,Internal dummy,2026-07-08 00:00:00
CUST_000797,Jakarta,DKI Jakarta,Kebayoran Baru,Gandaria Utara,-6.257845,106.787727,Regular,Motor Cub,2024-10-01,2026-06-13,7,3.96,125062130.0,15505437.0,25,Active,0,BR_JKT_03,2.47,16.4,H3_JKT_009,Internal dummy,2026-07-08 00:00:00
CUST_000798,Jakarta,DKI Jakarta,Menteng,Menteng,-6.201762,106.839105,Regular,After Sales Service,2023-02-06,2026-04-30,3,0.88,2677289.0,724040.0,69,Active,0,BR_JKT_01,2.58,15.3,H3_JKT_023,Internal dummy,2026-07-08 00:00:00
CUST_000799,Jakarta,DKI Jakarta,Duren Sawit,Pondok Kelapa,-6.225258,106.917678,Regular,After Sales Service,2025-09-02,2026-06-03,5,5.91,6136445.0,1115073.0,35,Active,0,BR_JKT_05,0.44,7.3,H3_JKT_015,Internal dummy,2026-07-08 00:00:00
CUST_000800,Jakarta,DKI Jakarta,Cengkareng,Duri Kosambi,-6.150484,106.743403,Regular,Motor Cub,2023-01-25,2026-04-24,3,0.87,67493395.0,22442478.0,75,Active,0,BR_JKT_01,10.51,43.5,H3_JKT_019,Internal dummy,2026-07-08 00:00:00
CUST_000801,Jakarta,DKI Jakarta,Kembangan,Meruya Utara,-6.21366,106.744517,Loyal,After Sales Service,2025-06-04,2026-04-14,2,1.83,475906.0,211517.0,85,Active,0,BR_JKT_04,7.7,27.2,H3_JKT_004,Internal dummy,2026-07-08 00:00:00
CUST_000802,Jakarta,DKI Jakarta,Menteng,Cikini,-6.20531,106.818183,Regular,After Sales Service,2023-12-16,2026-06-28,6,2.34,1525802.0,214960.0,10,Active,0,BR_JKT_01,0.53,9.7,H3_JKT_021,Internal dummy,2026-07-08 00:00:00
CUST_000803,Jakarta,DKI Jakarta,Pasar Minggu,Pejaten Timur,-6.268917,106.850315,Loyal,After Sales Service,2023-03-29,2026-04-16,2,0.61,934850.0,547932.0,83,Active,0,BR_JKT_06,3.82,23.2,H3_JKT_025,Internal dummy,2026-07-08 00:00:00
CUST_000804,Jakarta,DKI Jakarta,Kembangan,Joglo,-6.218983,106.713453,Inactive,Motor Matic,2024-06-03,2025-08-03,1,0.48,40892365.0,32728135.0,339,Inactive,1,BR_JKT_04,10.69,31.4,H3_JKT_018,Internal dummy,2026-07-08 00:00:00
CUST_000805,Jakarta,DKI Jakarta,Menteng,Gondangdia,-6.193333,106.81668,Loyal,After Sales Service,2023-10-07,2026-05-16,4,1.45,1942145.0,476279.0,53,Active,0,BR_JKT_01,1.86,13.9,H3_JKT_028,Internal dummy,2026-07-08 00:00:00
CUST_000806,Jakarta,DKI Jakarta,Kelapa Gading,Kelapa Gading Barat,-6.172853,106.885048,At Risk,Sparepart,2024-03-17,2026-02-28,1,0.43,346102.0,328817.0,130,Risk,1,BR_JKT_02,0.14,5.8,H3_JKT_010,Internal dummy,2026-07-08 00:00:00
CUST_000807,Jakarta,DKI Jakarta,Duren Sawit,Klender,-6.209102,106.906986,Regular,Motor Matic,2025-03-09,2026-05-20,4,3.0,87071996.0,19734379.0,49,Active,0,BR_JKT_05,1.9,9.8,H3_JKT_008,Internal dummy,2026-07-08 00:00:00
CUST_000808,Jakarta,DKI Jakarta,Menteng,Gondangdia,-6.201377,106.831836,Loyal,Motor Matic,2025-06-08,2026-06-14,4,3.7,156273668.0,33412464.0,24,Active,0,BR_JKT_01,1.87,14.7,H3_JKT_028,Internal dummy,2026-07-08 00:00:00
CUST_000809,Jakarta,DKI Jakarta,Menteng,Cikini,-6.205087,106.824024,At Risk,Motor Matic,2025-07-07,2026-01-20,1,1.0,26117166.0,29346256.0,169,Risk,1,BR_JKT_01,0.92,12.7,H3_JKT_021,Internal dummy,2026-07-08 00:00:00
CUST_000810,Jakarta,DKI Jakarta,Duren Sawit,Pondok Kelapa,-6.22199,106.923671,New,After Sales Service,2026-03-08,2026-05-19,3,8.98,3026152.0,1178400.0,50,Active,0,BR_JKT_05,1.15,9.5,H3_JKT_015,Internal dummy,2026-07-08 00:00:00
CUST_000811,Jakarta,DKI Jakarta,Menteng,Cikini,-6.217036,106.814803,Loyal,Motor Matic,2024-04-25,2026-06-27,1,0.45,31707637.0,30830624.0,11,Active,0,BR_JKT_01,0.83,7.0,H3_JKT_012,Internal dummy,2026-07-08 00:00:00
CUST_000812,Jakarta,DKI Jakarta,Kebayoran Baru,Gandaria Utara,-6.251579,106.795133,New,Motor Matic,2026-01-05,2026-06-23,7,13.89,176359042.0,22019656.0,15,Active,0,BR_JKT_04,1.41,7.9,H3_JKT_009,Internal dummy,2026-07-08 00:00:00
CUST_000813,Jakarta,DKI Jakarta,Kebayoran Baru,Gandaria Utara,-6.254346,106.798406,Inactive,After Sales Service,2024-10-05,2025-03-12,1,0.57,406882.0,327244.0,483,Inactive,1,BR_JKT_04,1.31,6.3,H3_JKT_013,Internal dummy,2026-07-08 00:00:00
CUST_000814,Jakarta,DKI Jakarta,Menteng,Menteng,-6.203211,106.808562,New,After Sales Service,2024-03-17,2026-05-27,1,0.43,1128654.0,1178946.0,42,Active,0,BR_JKT_01,1.23,14.7,H3_JKT_005,Internal dummy,2026-07-08 00:00:00
CUST_000815,Jakarta,DKI Jakarta,Duren Sawit,Klender,-6.211915,106.907371,New,Motor Matic,2025-11-14,2026-06-19,8,12.37,242072047.0,29406804.0,19,Active,0,BR_JKT_05,1.59,10.8,H3_JKT_008,Internal dummy,2026-07-08 00:00:00
CUST_000816,Jakarta,DKI Jakarta,Menteng,Menteng,-6.195821,106.845519,Regular,After Sales Service,2024-02-03,2026-06-27,4,1.65,1567327.0,405041.0,11,Active,0,BR_JKT_01,3.5,17.1,H3_JKT_023,Internal dummy,2026-07-08 00:00:00
CUST_000817,Jakarta,DKI Jakarta,Duren Sawit,Pondok Kelapa,-6.214449,106.920055,Regular,Motor Matic,2025-10-23,2026-05-20,5,7.07,156179466.0,26686432.0,49,Active,0,BR_JKT_05,1.35,13.7,H3_JKT_015,Internal dummy,2026-07-08 00:00:00
CUST_000818,Jakarta,DKI Jakarta,Cilandak,Cilandak Barat,-6.313294,106.804429,At Risk,Motor Cub,2025-11-08,2026-03-15,1,1.51,28499203.0,22954640.0,115,Risk,1,BR_JKT_06,3.82,18.7,H3_JKT_029,Internal dummy,2026-07-08 00:00:00
CUST_000819,Jakarta,DKI Jakarta,Pasar Minggu,Pejaten Timur,-6.270959,106.856023,New,After Sales Service,2026-03-16,2026-06-08,8,25.61,5820564.0,816088.0,30,Active,0,BR_JKT_06,3.93,24.7,H3_JKT_025,Internal dummy,2026-07-08 00:00:00
CUST_000820,Jakarta,DKI Jakarta,Kebayoran Baru,Gandaria Utara,-6.213851,106.78829,Loyal,Motor Matic,2025-03-28,2026-05-14,4,3.13,98699265.0,22070293.0,55,Active,0,BR_JKT_01,3.23,14.3,H3_JKT_014,Internal dummy,2026-07-08 00:00:00
CUST_000821,Jakarta,DKI Jakarta,Cilandak,Cilandak Barat,-6.286623,106.793383,Inactive,After Sales Service,2023-01-08,2025-11-06,1,0.29,625127.0,730095.0,244,Inactive,1,BR_JKT_03,0.88,10.3,H3_JKT_003,Internal dummy,2026-07-08 00:00:00
CUST_000822,Jakarta,DKI Jakarta,Pasar Minggu,Pejaten Timur,-6.271853,106.844927,Regular,Motor Sport,2023-06-27,2026-06-19,3,0.99,98628104.0,30853679.0,19,Active,0,BR_JKT_06,3.31,17.2,H3_JKT_025,Internal dummy,2026-07-08 00:00:00
CUST_000823,Jakarta,DKI Jakarta,Kembangan,Joglo,-6.21157,106.711715,At Risk,Motor Sport,2025-06-15,2025-12-16,1,0.94,46639956.0,39358474.0,204,Risk,1,BR_JKT_04,11.12,51.9,H3_JKT_018,Internal dummy,2026-07-08 00:00:00
CUST_000824,Jakarta,DKI Jakarta,Menteng,Cikini,-6.188322,106.823203,At Risk,After Sales Service,2022-10-10,2025-12-19,3,0.8,1570395.0,550405.0,201,Risk,1,BR_JKT_01,2.5,17.7,H3_JKT_021,Internal dummy,2026-07-08 00:00:00
